foeAgility,cunning,stability,dodging,volleyGroupID,groupSize,tApplied,dis2Last,dis2Cent,dis2Group,clicked,dodged
16,2,4,2,2,1,9,0.8667127773156355,0.4936363469640912,0,1,0
16,2,4,2,3,2,6,0.5436498598704688,0.36292938658170776,0.5031471255630564,1,0
16,2,4,2,3,2,9,0.8184506184703602,0.32749212881117973,0.5031471255630564,0,0
16,2,4,2,4,1,6,0.12840496690558423,0.4184601705543984,0,1,0
16,2,4,2,5,3,8,0.3690826840400119,0.26200633645626165,0.24431270974976727,1,0
16,2,4,2,5,3,9,0.17113084055155264,0.4119417177509539,0.4687488463998284,0,0
16,2,4,2,5,3,9,0.3668310042752855,0.28365440843712375,0.24692169786355142,0,0
16,2,4,2,6,1,4,0.7107531246444935,0.45089598841175155,0,1,0
16,2,4,2,7,2,9,0.522575543113084,0.25127633769369295,0.3892921942847378,1,0
16,2,4,2,7,2,9,0.14257858182873465,0.36770768058183917,0.3892921942847378,0,0
16,2,4,2,8,2,6,0.5448432908003421,0.4690805041420852,0.9639703349388629,1,0
16,2,4,2,8,2,9,0.57220872362505,0.4968609491738775,0.9639703349388629,0,0
3,7,6,3,0,1,1,0.41282336870693853,0.41282336870693853,0,1,0
3,7,6,3,1,1,1,0.5803586464986399,0.4944166927502347,0,1,0
7,14,11,3,0,1,6,0.18524849158556478,0.18524849158556478,0,1,1
7,14,11,3,1,2,2,0.3251424914232267,0.20614380839328802,0.32154673206691947,1,1
7,14,11,3,1,2,6,0.08632154050647481,0.1370273064725301,0.32154673206691947,0,0
7,14,11,3,2,2,6,0.09659779125095581,0.18230380880204244,0.3638025893445777,1,1
7,14,11,3,2,2,6,0.28435181549397265,0.31448421148563876,0.3638025893445777,0,0
7,14,11,3,3,1,1,0.2332330720164973,0.14934845492230156,0,1,1
7,14,11,3,4,7,2,0.2981413458121187,0.24465819589657054,0.3059068351159673,1,0
7,14,11,3,4,7,4,0.27711945601504834,0.19480764935301603,0.25562532330367177,1,0
7,14,11,3,4,7,6,0.20773776328897905,0.14136901408183716,0.23028670578410296,0,0
7,14,11,3,4,7,4,0.2496829797664618,0.1492006515289073,0.2318330613809628,0,0
7,14,11,3,4,7,6,0.2247524490163313,0.14649923633017467,0.2321277411922468,0,0
7,14,11,3,4,7,6,0.07491948965594034,0.2214254486299474,0.32343871332916363,0,0
7,14,11,3,4,7,6,0.3374403238319379,0.23566296220995256,0.28697321135517195,0,0
7,14,11,3,4,7,6,0.20773776328897905,0.14136901408183716,0.23028670578410296,0,0
